1270;ENST00000336199;1;2.4354555E8;243545568
1271;ENST00000263826;1;2.4354555E8;243545568
1274;ENST00000366540;1;2.4354555E8;243545568
1276;ENST00000366539;1;2.43563768E8;243563786
1277;ENST00000336199;1;2.43552865E8;243552883
1278;ENST00000263826;1;2.43552865E8;243552883
1281;ENST00000366540;1;2.43552865E8;243552883
1283;ENST00000552631;1;2.43646E8;243646018
1284;ENST00000366539;1;2.43664792E8;243664810
1285;ENST00000336199;1;2.43646E8;243646018
1286;ENST00000263826;1;2.43646E8;243646018
1290;ENST00000366540;1;2.43646E8;243646018
1292;ENST00000552631;1;2.43645957E8;243645975
1293;ENST00000366539;1;2.43646015E8;243646033
1294;ENST00000336199;1;2.43645957E8;243645975
1295;ENST00000263826;1;2.43645957E8;243645975
1299;ENST00000366540;1;2.43645957E8;243645975
1301;ENST00000552631;1;2.4364594E8;243645958
1302;ENST00000366539;1;2.43645998E8;243646016
1303;ENST00000336199;1;2.4364594E8;243645958
1304;ENST00000263826;1;2.4364594E8;243645958
1308;ENST00000366540;1;2.4364594E8;243645958
1310;ENST00000552631;1;2.4366478E8;243664798
1311;ENST00000366539;1;2.43664838E8;243664856
1313;ENST00000336199;1;2.4366478E8;243664798
1314;ENST00000263826;1;2.4366478E8;243664798
1317;ENST00000463991;1;2.4366478E8;243664798
1319;ENST00000366540;1;2.4366478E8;243664798
1321;ENST00000552631;1;2.43664797E8;243664815
1322;ENST00000366539;1;2.43664855E8;243664873
1324;ENST00000336199;1;2.43664797E8;243664815
1325;ENST00000263826;1;2.43664797E8;243664815
1328;ENST00000463991;1;2.43664797E8;243664815
1330;ENST00000366540;1;2.43664797E8;243664815
1332;ENST00000366539;1;2.43563809E8;243563827
1333;ENST00000336199;1;2.43552906E8;243552924
1334;ENST00000263826;1;2.43552906E8;243552924
1337;ENST00000366540;1;2.43552906E8;243552924
1339;ENST00000552631;1;2.43843134E8;243843152
1340;ENST00000366539;1;2.43843192E8;243843210
1341;ENST00000491219;1;2.43695686E8;243695704
1342;ENST00000336199;1;2.43843134E8;243843152
1343;ENST00000263826;1;2.43843134E8;243843152
1347;ENST00000366540;1;2.43843134E8;243843152
1349;ENST00000366539;1;2.43552904E8;243552922
1350;ENST00000336199;1;2.43552777E8;243552795
1351;ENST00000263826;1;2.43552777E8;243552795
1354;ENST00000366540;1;2.43552777E8;243552795
1356;ENST00000552631;1;2.43843124E8;243843140
1357;ENST00000552631;1;2.43695714E8;243695716
1358;ENST00000366539;1;2.4384318E8;243843198
1359;ENST00000491219;1;2.43695674E8;243695692
1360;ENST00000336199;1;2.43843124E8;243843140
1361;ENST00000336199;1;2.43695714E8;243695716
1362;ENST00000263826;1;2.43843124E8;243843140
1363;ENST00000263826;1;2.43695714E8;243695716
1370;ENST00000366540;1;2.43843124E8;243843140
1371;ENST00000366540;1;2.43695714E8;243695716
1374;ENST00000366539;1;2.43552891E8;243552909
1375;ENST00000336199;1;2.43552764E8;243552782
1376;ENST00000263826;1;2.43552764E8;243552782
1379;ENST00000366540;1;2.43552764E8;243552782
1381;ENST00000366539;1;2.43552729E8;243552747
1382;ENST00000336199;1;2.43512388E8;243512406
1383;ENST00000263826;1;2.43512388E8;243512406
1386;ENST00000366540;1;2.43512388E8;243512406
1388;ENST00000366539;1;2.43552873E8;243552891
1389;ENST00000336199;1;2.43552746E8;243552764
1390;ENST00000263826;1;2.43552746E8;243552764
1393;ENST00000366540;1;2.43552746E8;243552764
1395;ENST00000366539;1;2.43552776E8;243552794
1396;ENST00000336199;1;2.43545518E8;243545536
1397;ENST00000263826;1;2.43545518E8;243545536
1400;ENST00000366540;1;2.43545518E8;243545536
1402;ENST00000366539;1;2.43563752E8;243563770
1403;ENST00000336199;1;2.43552849E8;243552867
1404;ENST00000263826;1;2.43552849E8;243552867
1407;ENST00000366540;1;2.43552849E8;243552867
1409;ENST00000366539;1;2.43563815E8;243563833
1410;ENST00000336199;1;2.43552912E8;243552930
1411;ENST00000263826;1;2.43552912E8;243552930
1414;ENST00000366540;1;2.43552912E8;243552930
1416;ENST00000366539;1;2.43545553E8;243545571
1417;ENST00000336199;1;2.43512343E8;243512361
1418;ENST00000263826;1;2.43512343E8;243512361
1421;ENST00000366540;1;2.43512343E8;243512361
1423;ENST00000366539;1;2.43552837E8;243552855
1424;ENST00000336199;1;2.43545579E8;243545597
1425;ENST00000263826;1;2.43545579E8;243545597
1428;ENST00000366540;1;2.43545579E8;243545597
1430;ENST00000366539;1;2.43563719E8;243563729
1431;ENST00000366539;1;2.43552935E8;243552943
1432;ENST00000336199;1;2.43552808E8;243552826
1433;ENST00000263826;1;2.43552808E8;243552826
1436;ENST00000366540;1;2.43552808E8;243552826
1438;ENST00000552631;1;2.43843124E8;243843132
1439;ENST00000552631;1;2.43695706E8;243695716
1440;ENST00000366539;1;2.43843172E8;243843190
1441;ENST00000491219;1;2.43695666E8;243695684
1442;ENST00000336199;1;2.43843124E8;243843132
1443;ENST00000336199;1;2.43695706E8;243695716
1444;ENST00000263826;1;2.43843124E8;243843132
1445;ENST00000263826;1;2.43695706E8;243695716
1452;ENST00000366540;1;2.43843124E8;243843132
1453;ENST00000366540;1;2.43695706E8;243695716
1456;ENST00000366539;1;2.43552914E8;243552932
1457;ENST00000336199;1;2.43552787E8;243552805
1458;ENST00000263826;1;2.43552787E8;243552805
1461;ENST00000366540;1;2.43552787E8;243552805
1463;ENST00000366539;1;2.43545572E8;243545590
1464;ENST00000336199;1;2.43512362E8;243512380
1465;ENST00000263826;1;2.43512362E8;243512380
1468;ENST00000366540;1;2.43512362E8;243512380
1470;ENST00000552631;1;2.43695617E8;243695635
1471;ENST00000366539;1;2.43695675E8;243695693
1472;ENST00000491219;1;2.4369559E8;243695595
1473;ENST00000491219;1;2.43687859E8;243687872
1475;ENST00000336199;1;2.43695617E8;243695635
1476;ENST00000490018;1;2.43695617E8;243695635
1477;ENST00000263826;1;2.43695617E8;243695635
1480;ENST00000463991;1;2.43695617E8;243695635
1482;ENST00000366540;1;2.43695617E8;243695635
1485;ENST00000366539;1;2.43563744E8;243563762
1486;ENST00000336199;1;2.43552841E8;243552859
1487;ENST00000263826;1;2.43552841E8;243552859
1490;ENST00000366540;1;2.43552841E8;243552859
1492;ENST00000552631;1;2.43695664E8;243695682
1493;ENST00000366539;1;2.4384313E8;243843148
1494;ENST00000491219;1;2.43695624E8;243695642
1496;ENST00000336199;1;2.43695664E8;243695682
1497;ENST00000490018;1;2.43695664E8;243695682
1498;ENST00000263826;1;2.43695664E8;243695682
1501;ENST00000463991;1;2.43695664E8;243695682
1503;ENST00000366540;1;2.43695664E8;243695682
1506;ENST00000552631;1;2.43695595E8;243695613
1507;ENST00000366539;1;2.43695653E8;243695671
1508;ENST00000491219;1;2.43687837E8;243687855
1510;ENST00000336199;1;2.43695595E8;243695613
1511;ENST00000490018;1;2.43695595E8;243695613
1512;ENST00000263826;1;2.43695595E8;243695613
1515;ENST00000463991;1;2.43695595E8;243695613
1517;ENST00000366540;1;2.43695595E8;243695613
1520;ENST00000366539;1;2.43552865E8;243552883
1521;ENST00000336199;1;2.43552738E8;243552756
1522;ENST00000263826;1;2.43552738E8;243552756
1525;ENST00000366540;1;2.43552738E8;243552756
1527;ENST00000552631;1;2.43695642E8;243695660
1528;ENST00000366539;1;2.43843124E8;243843126
1529;ENST00000366539;1;2.436957E8;243695716
1530;ENST00000491219;1;2.43695602E8;243695620
1532;ENST00000336199;1;2.43695642E8;243695660
1533;ENST00000490018;1;2.43695642E8;243695660
1534;ENST00000263826;1;2.43695642E8;243695660
1537;ENST00000463991;1;2.43695642E8;243695660
1539;ENST00000366540;1;2.43695642E8;243695660
1542;ENST00000366539;1;2.43552854E8;243552872
1543;ENST00000336199;1;2.43552728E8;243552745
1544;ENST00000336199;1;2.43545596E8;243545597
1545;ENST00000263826;1;2.43552728E8;243552745
1546;ENST00000263826;1;2.43545596E8;243545597
1551;ENST00000366540;1;2.43552728E8;243552745
1552;ENST00000366540;1;2.43545596E8;243545597
1555;ENST00000366539;1;2.43563757E8;243563775
1556;ENST00000336199;1;2.43552854E8;243552872
1557;ENST00000263826;1;2.43552854E8;243552872
1560;ENST00000366540;1;2.43552854E8;243552872
1562;ENST00000552631;1;2.43664771E8;243664785
1563;ENST00000552631;1;2.43646033E8;243646037
1564;ENST00000366539;1;2.43664825E8;243664843
1565;ENST00000336199;1;2.43664771E8;243664785
1566;ENST00000336199;1;2.43646033E8;243646037
1567;ENST00000263826;1;2.43664771E8;243664785
1568;ENST00000263826;1;2.43646033E8;243646037
1575;ENST00000366540;1;2.43664771E8;243664785
1576;ENST00000366540;1;2.43646033E8;243646037
1579;ENST00000552631;1;2.4369559E8;243695607
1580;ENST00000552631;1;2.43664882E8;243664883
1581;ENST00000366539;1;2.43695647E8;243695665
1584;ENST00000336199;1;2.4369559E8;243695607
1585;ENST00000336199;1;2.43664882E8;243664883
1586;ENST00000263826;1;2.4369559E8;243695607
1587;ENST00000263826;1;2.43664882E8;243664883
1592;ENST00000463991;1;2.4369559E8;243695607
1593;ENST00000463991;1;2.43664882E8;243664883
1596;ENST00000366540;1;2.4369559E8;243695607
1597;ENST00000366540;1;2.43664882E8;243664883
1600;ENST00000552631;1;2.43646018E8;243646036
1601;ENST00000366539;1;2.4366481E8;243664828
1602;ENST00000336199;1;2.43646018E8;243646036
1603;ENST00000263826;1;2.43646018E8;243646036
1607;ENST00000366540;1;2.43646018E8;243646036
1609;ENST00000366539;1;2.43552813E8;243552831
1610;ENST00000336199;1;2.43545555E8;243545573
1611;ENST00000263826;1;2.43545555E8;243545573
1614;ENST00000366540;1;2.43545555E8;243545573
1616;ENST00000366539;1;2.43563791E8;243563809
1617;ENST00000336199;1;2.43552888E8;243552906
1618;ENST00000263826;1;2.43552888E8;243552906
1621;ENST00000366540;1;2.43552888E8;243552906
1623;ENST00000366539;1;2.435528E8;243552818
1624;ENST00000336199;1;2.43545542E8;243545560
1625;ENST00000263826;1;2.43545542E8;243545560
1628;ENST00000366540;1;2.43545542E8;243545560
1630;ENST00000366539;1;2.43563776E8;243563794
1631;ENST00000336199;1;2.43552873E8;243552891
1632;ENST00000263826;1;2.43552873E8;243552891
1635;ENST00000366540;1;2.43552873E8;243552891
1637;ENST00000366539;1;2.43552787E8;243552805
1638;ENST00000336199;1;2.43545529E8;243545547
1639;ENST00000263826;1;2.43545529E8;243545547
1642;ENST00000366540;1;2.43545529E8;243545547
1644;ENST00000552631;1;2.43645964E8;243645982
1645;ENST00000366539;1;2.43664771E8;243664774
1646;ENST00000366539;1;2.43646022E8;243646037
1647;ENST00000336199;1;2.43645964E8;243645982
1648;ENST00000263826;1;2.43645964E8;243645982
1652;ENST00000366540;1;2.43645964E8;243645982
1654;ENST00000552631;1;2.43695653E8;243695671
1655;ENST00000366539;1;2.43843124E8;243843137
1656;ENST00000366539;1;2.43695711E8;243695716
1657;ENST00000491219;1;2.43695613E8;243695631
1659;ENST00000336199;1;2.43695653E8;243695671
1660;ENST00000490018;1;2.43695653E8;243695671
1661;ENST00000263826;1;2.43695653E8;243695671
1664;ENST00000463991;1;2.43695653E8;243695671
1666;ENST00000366540;1;2.43695653E8;243695671
1669;ENST00000552631;1;2.43645948E8;243645966
1670;ENST00000366539;1;2.43646006E8;243646024
1671;ENST00000336199;1;2.43645948E8;243645966
1672;ENST00000263826;1;2.43645948E8;243645966
1676;ENST00000366540;1;2.43645948E8;243645966
1678;ENST00000552631;1;2.4369559E8;243695593
1679;ENST00000552631;1;2.43664868E8;243664883
1680;ENST00000366539;1;2.43695633E8;243695651
1683;ENST00000336199;1;2.4369559E8;243695593
1684;ENST00000336199;1;2.43664868E8;243664883
1685;ENST00000263826;1;2.4369559E8;243695593
1686;ENST00000263826;1;2.43664868E8;243664883
1691;ENST00000463991;1;2.4369559E8;243695593
1692;ENST00000463991;1;2.43664868E8;243664883
1695;ENST00000366540;1;2.4369559E8;243695593
1696;ENST00000366540;1;2.43664868E8;243664883
1699;ENST00000552631;1;2.43664772E8;243664790
1700;ENST00000366539;1;2.4366483E8;243664848
1702;ENST00000336199;1;2.43664772E8;243664790
1703;ENST00000263826;1;2.43664772E8;243664790
1706;ENST00000463991;1;2.43664772E8;243664790
1708;ENST00000366540;1;2.43664772E8;243664790
1710;ENST00000552631;1;2.43645926E8;243645944
1711;ENST00000366539;1;2.43645984E8;243646002
1712;ENST00000336199;1;2.43645926E8;243645944
1713;ENST00000263826;1;2.43645926E8;243645944
1717;ENST00000366540;1;2.43645926E8;243645944
1719;ENST00000552631;1;2.43664771E8;243664776
1720;ENST00000552631;1;2.43646024E8;243646037
1721;ENST00000366539;1;2.43664816E8;243664834
1722;ENST00000336199;1;2.43664771E8;243664776
1723;ENST00000336199;1;2.43646024E8;243646037
1724;ENST00000263826;1;2.43664771E8;243664776
1725;ENST00000263826;1;2.43646024E8;243646037
1732;ENST00000366540;1;2.43664771E8;243664776
1733;ENST00000366540;1;2.43646024E8;243646037
1736;ENST00000366539;1;2.43563763E8;243563781
1737;ENST00000336199;1;2.4355286E8;243552878
1738;ENST00000263826;1;2.4355286E8;243552878
1741;ENST00000366540;1;2.4355286E8;243552878
1743;ENST00000552631;1;2.43664862E8;243664880
1744;ENST00000366539;1;2.43695627E8;243695645
1746;ENST00000336199;1;2.43664862E8;243664880
1747;ENST00000263826;1;2.43664862E8;243664880
1750;ENST00000463991;1;2.43664862E8;243664880
1752;ENST00000366540;1;2.43664862E8;243664880
1754;ENST00000366539;1;2.43563737E8;243563755
1755;ENST00000336199;1;2.43552834E8;243552852
1756;ENST00000263826;1;2.43552834E8;243552852
1759;ENST00000366540;1;2.43552834E8;243552852
1761;ENST00000366539;1;2.43552919E8;243552937
1762;ENST00000336199;1;2.43552792E8;243552810
1763;ENST00000263826;1;2.43552792E8;243552810
1766;ENST00000366540;1;2.43552792E8;243552810
1768;ENST00000366539;1;2.43563732E8;243563750
1769;ENST00000336199;1;2.43552829E8;243552847
1770;ENST00000263826;1;2.43552829E8;243552847
1773;ENST00000366540;1;2.43552829E8;243552847
1775;ENST00000552631;1;2.43695629E8;243695647
1776;ENST00000366539;1;2.43695687E8;243695705
1777;ENST00000491219;1;2.4369559E8;243695607
1778;ENST00000491219;1;2.43687871E8;243687872
1780;ENST00000336199;1;2.43695629E8;243695647
1781;ENST00000490018;1;2.43695629E8;243695647
1782;ENST00000263826;1;2.43695629E8;243695647
1785;ENST00000463991;1;2.43695629E8;243695647
1787;ENST00000366540;1;2.43695629E8;243695647
1790;ENST00000552631;1;2.43664824E8;243664842
1791;ENST00000366539;1;2.4369559E8;243695607
1792;ENST00000366539;1;2.43664882E8;243664883
1794;ENST00000336199;1;2.43664824E8;243664842
1795;ENST00000263826;1;2.43664824E8;243664842
1798;ENST00000463991;1;2.43664824E8;243664842
1800;ENST00000366540;1;2.43664824E8;243664842
1802;ENST00000366539;1;2.43552794E8;243552812
1803;ENST00000336199;1;2.43545536E8;243545554
1804;ENST00000263826;1;2.43545536E8;243545554
1807;ENST00000366540;1;2.43545536E8;243545554
1809;ENST00000552631;1;2.43645971E8;243645989
1810;ENST00000366539;1;2.43664771E8;243664781
1811;ENST00000366539;1;2.43646029E8;243646037
1812;ENST00000336199;1;2.43645971E8;243645989
1813;ENST00000263826;1;2.43645971E8;243645989
1817;ENST00000366540;1;2.43645971E8;243645989
1819;ENST00000552631;1;2.43664847E8;243664865
1820;ENST00000366539;1;2.43695612E8;243695630
1822;ENST00000336199;1;2.43664847E8;243664865
1823;ENST00000263826;1;2.43664847E8;243664865
1826;ENST00000463991;1;2.43664847E8;243664865
1828;ENST00000366540;1;2.43664847E8;243664865
1830;ENST00000552631;1;2.43645987E8;243646005
1831;ENST00000366539;1;2.43664779E8;243664797
1832;ENST00000336199;1;2.43645987E8;243646005
1833;ENST00000263826;1;2.43645987E8;243646005
1837;ENST00000366540;1;2.43645987E8;243646005
1839;ENST00000366539;1;2.4355288E8;243552898
1840;ENST00000336199;1;2.43552753E8;243552771
1841;ENST00000263826;1;2.43552753E8;243552771
1844;ENST00000366540;1;2.43552753E8;243552771
1846;ENST00000366539;1;2.43552897E8;243552915
1847;ENST00000336199;1;2.4355277E8;243552788
1848;ENST00000263826;1;2.4355277E8;243552788
1851;ENST00000366540;1;2.4355277E8;243552788
1853;ENST00000552631;1;2.43664839E8;243664857
1854;ENST00000366539;1;2.43695604E8;243695622
1856;ENST00000336199;1;2.43664839E8;243664857
1857;ENST00000263826;1;2.43664839E8;243664857
1860;ENST00000463991;1;2.43664839E8;243664857
1862;ENST00000366540;1;2.43664839E8;243664857
1864;ENST00000552631;1;2.43664853E8;243664871
1865;ENST00000366539;1;2.43695618E8;243695636
1867;ENST00000336199;1;2.43664853E8;243664871
1868;ENST00000263826;1;2.43664853E8;243664871
1871;ENST00000463991;1;2.43664853E8;243664871
1873;ENST00000366540;1;2.43664853E8;243664871
1875;ENST00000366539;1;2.4355286E8;243552878
1876;ENST00000336199;1;2.43552733E8;243552751
1877;ENST00000263826;1;2.43552733E8;243552751
1880;ENST00000366540;1;2.43552733E8;243552751
1882;ENST00000552631;1;2.43646009E8;243646027
1883;ENST00000366539;1;2.43664801E8;243664819
1884;ENST00000336199;1;2.43646009E8;243646027
1885;ENST00000263826;1;2.43646009E8;243646027
1889;ENST00000366540;1;2.43646009E8;243646027
1891;ENST00000552631;1;2.4369568E8;243695698
1892;ENST00000366539;1;2.43843146E8;243843164
1893;ENST00000491219;1;2.4369564E8;243695658
1895;ENST00000336199;1;2.4369568E8;243695698
1896;ENST00000490018;1;2.4369568E8;243695698
1897;ENST00000263826;1;2.4369568E8;243695698
1900;ENST00000463991;1;2.4369568E8;243695698
1902;ENST00000366540;1;2.4369568E8;243695698
6155;ENST00000369851;1;1.09586869E8;109586882
6156;ENST00000369851;1;1.09592042E8;109592047
6157;ENST00000369851;1;1.09586835E8;109586853
6158;ENST00000369851;1;1.09582464E8;109582482
6159;ENST00000369851;1;1.0959222E8;109592238
6160;ENST00000369851;1;1.09582497E8;109582515
6161;ENST00000369851;1;1.09586781E8;109586799
6162;ENST00000369851;1;1.09592094E8;109592112
6163;ENST00000369851;1;1.09592215E8;109592233
6164;ENST00000369851;1;1.0959237E8;109592388
6165;ENST00000369851;1;1.09592552E8;109592570
6166;ENST00000369851;1;1.09592345E8;109592363
6167;ENST00000369851;1;1.09582491E8;109582509
6168;ENST00000369851;1;1.09592435E8;109592453
6169;ENST00000369851;1;1.09582457E8;109582475
6170;ENST00000369851;1;1.09592245E8;109592255
6171;ENST00000369851;1;1.09592344E8;109592352
6172;ENST00000369851;1;1.0959249E8;109592508
6173;ENST00000369851;1;1.09579282E8;109579300
6174;ENST00000369851;1;1.09592102E8;109592120
6175;ENST00000369851;1;1.09582507E8;109582525
6176;ENST00000369851;1;1.09573917E8;109573935
6177;ENST00000369851;1;1.0959221E8;109592228
6178;ENST00000369851;1;1.09582515E8;109582533
6179;ENST00000369851;1;1.09582473E8;109582491
6180;ENST00000369851;1;1.09586298E8;109586316
6181;ENST00000369851;1;1.09586785E8;109586803
6182;ENST00000369851;1;1.09586267E8;109586285
6183;ENST00000369851;1;1.09592125E8;109592143
6184;ENST00000369851;1;1.09586308E8;109586326
6185;ENST00000369851;1;1.09548751E8;109548769
6186;ENST00000369851;1;1.09592593E8;109592611
6187;ENST00000369851;1;1.0959225E8;109592255
6188;ENST00000369851;1;1.09592344E8;109592357
6189;ENST00000369851;1;1.09592357E8;109592375
6190;ENST00000369851;1;1.09592461E8;109592479
6191;ENST00000369851;1;1.09579232E8;109579250
6192;ENST00000369851;1;1.09592499E8;109592517
6193;ENST00000369851;1;1.09586792E8;109586810
6194;ENST00000369851;1;1.09592583E8;109592601
6195;ENST00000369851;1;1.09582519E8;109582537
6196;ENST00000369851;1;1.09592692E8;109592710
6197;ENST00000369851;1;1.09573992E8;109574010
9134;ENST00000628140;1;9717552.0;9717572
9135;ENST00000361110;1;9717552.0;9717572
9136;ENST00000543390;1;9717552.0;9717572
9137;ENST00000377346;1;9717566.0;9717586
9138;ENST00000536656;1;9717552.0;9717572
9139;ENST00000479223;1;9717552.0;9717572
9140;ENST00000628140;1;9715674.0;9715694
9141;ENST00000361110;1;9715674.0;9715694
9142;ENST00000543390;1;9715674.0;9715694
9143;ENST00000377346;1;9715688.0;9715708
9144;ENST00000536656;1;9715674.0;9715694
9145;ENST00000628140;1;9727045.0;9727065
9146;ENST00000361110;1;9727045.0;9727065
9147;ENST00000543390;1;9727045.0;9727065
9148;ENST00000377346;1;9727059.0;9727079
9149;ENST00000536656;1;9727045.0;9727065
9150;ENST00000628140;1;9727036.0;9727056
9151;ENST00000361110;1;9727036.0;9727056
9152;ENST00000543390;1;9727036.0;9727056
9153;ENST00000377346;1;9727050.0;9727070
9154;ENST00000536656;1;9727036.0;9727056
9155;ENST00000628140;1;9710434.0;9710454
9156;ENST00000361110;1;9710434.0;9710454
9157;ENST00000543390;1;9710434.0;9710454
9158;ENST00000377346;1;9710448.0;9710468
9159;ENST00000536656;1;9710434.0;9710454
9160;ENST00000628140;1;9724292.0;9724312
9161;ENST00000361110;1;9724292.0;9724312
9162;ENST00000543390;1;9724292.0;9724312
9163;ENST00000377346;1;9724306.0;9724326
9164;ENST00000536656;1;9724292.0;9724312
9165;ENST00000628140;1;9727027.0;9727047
9166;ENST00000361110;1;9727027.0;9727047
9167;ENST00000543390;1;9727027.0;9727047
9168;ENST00000377346;1;9727041.0;9727061
9169;ENST00000536656;1;9727027.0;9727047
9170;ENST00000628140;1;9727140.0;9727160
9171;ENST00000361110;1;9727140.0;9727160
9172;ENST00000543390;1;9727140.0;9727160
9173;ENST00000377346;1;9727154.0;9727174
9174;ENST00000536656;1;9727140.0;9727160
9175;ENST00000628140;1;9727024.0;9727044
9176;ENST00000361110;1;9727024.0;9727044
9177;ENST00000543390;1;9727024.0;9727044
9178;ENST00000377346;1;9727038.0;9727058
9179;ENST00000536656;1;9727024.0;9727044
9180;ENST00000628140;1;9710454.0;9710474
9181;ENST00000361110;1;9710454.0;9710474
9182;ENST00000543390;1;9710454.0;9710474
9183;ENST00000377346;1;9710468.0;9710488
9184;ENST00000536656;1;9710454.0;9710474
9185;ENST00000628140;1;9710448.0;9710468
9186;ENST00000361110;1;9710448.0;9710468
9187;ENST00000543390;1;9710448.0;9710468
9188;ENST00000377346;1;9710462.0;9710482
9189;ENST00000536656;1;9710448.0;9710468
9190;ENST00000628140;1;9727039.0;9727059
9191;ENST00000361110;1;9727039.0;9727059
9192;ENST00000543390;1;9727039.0;9727059
9193;ENST00000377346;1;9727053.0;9727073
9194;ENST00000536656;1;9727039.0;9727059
9195;ENST00000628140;1;9710454.0;9710474
9196;ENST00000361110;1;9710454.0;9710474
9197;ENST00000543390;1;9710454.0;9710474
9198;ENST00000377346;1;9710468.0;9710488
9199;ENST00000536656;1;9710454.0;9710474
9200;ENST00000628140;1;9651775.0;9651795
9201;ENST00000377346;1;9651789.0;9651802
9202;ENST00000377346;1;9691466.0;9691473
9203;ENST00000536656;1;9651775.0;9651795
9204;ENST00000628140;1;9727058.0;9727078
9205;ENST00000361110;1;9727058.0;9727078
9206;ENST00000543390;1;9727058.0;9727078
9207;ENST00000377346;1;9727072.0;9727092
9208;ENST00000536656;1;9727058.0;9727078
9209;ENST00000628140;1;9691546.0;9691566
9210;ENST00000377346;1;9691560.0;9691571
9211;ENST00000377346;1;9710423.0;9710432
9212;ENST00000536656;1;9691546.0;9691566
9213;ENST00000484851;1;9691546.0;9691566
9214;ENST00000628140;1;9691506.0;9691526
9215;ENST00000377346;1;9691520.0;9691540
9216;ENST00000536656;1;9691506.0;9691526
9217;ENST00000484851;1;9691506.0;9691526
9218;ENST00000628140;1;9727091.0;9727111
9219;ENST00000361110;1;9727091.0;9727111
9220;ENST00000543390;1;9727091.0;9727111
9221;ENST00000377346;1;9727105.0;9727125
9222;ENST00000536656;1;9727091.0;9727111
9223;ENST00000628140;1;9727042.0;9727062
9224;ENST00000361110;1;9727042.0;9727062
9225;ENST00000543390;1;9727042.0;9727062
9226;ENST00000377346;1;9727056.0;9727076
9227;ENST00000536656;1;9727042.0;9727062
9228;ENST00000628140;1;9727344.0;9727364
9229;ENST00000377346;1;9727358.0;9727378
9230;ENST00000536656;1;9727344.0;9727364
9231;ENST00000628140;1;9716459.0;9716479
9232;ENST00000361110;1;9716459.0;9716479
9233;ENST00000543390;1;9716459.0;9716479
9234;ENST00000377346;1;9716473.0;9716493
9235;ENST00000536656;1;9716459.0;9716479
9236;ENST00000479223;1;9716459.0;9716479
9237;ENST00000628140;1;9719964.0;9719984
9238;ENST00000361110;1;9719964.0;9719984
